scenario,run-number,value,final,min,max,mean,ticks
D,283,sum [institutional-infected] of turtles,4,0,4,2.1745503,1500
D,283,sum [commercial-infected] of turtles,40,0,40,18.03464357,1500
D,283,sum [landscaped-green-area-infected] of turtles,49,0,49,25.89207195,1500
D,284,R0-SEI,0.0625,0,0.0625,0.043269231,12
D,284,attack-rate,0,0,6.25,5.288461538,12
D,284,sum [overall-infection] of turtles,1,0,1,0.692307692,12
D,284,sum [forest-infected] of turtles,1,0,1,0.692307692,12
D,284,sum [HDR-infected] of turtles,0,0,0,0,12
D,284,sum [MDR-infected] of turtles,0,0,0,0,12
D,284,sum [natural-infected] of turtles,0,0,0,0,12
D,284,sum [road-infected] of turtles,0,0,0,0,12
D,284,sum [forest-edge-infected] of turtles,0,0,0,0,12
D,284,sum [industrial-infected] of turtles,0,0,0,0,12
D,284,sum [institutional-infected] of turtles,0,0,0,0,12
D,284,sum [commercial-infected] of turtles,0,0,0,0,12
D,284,sum [landscaped-green-area-infected] of turtles,0,0,0,0,12
D,285,R0-SEI,3.25,0,3.3125,1.863049634,1500
D,285,attack-rate,68.75,0,93.75,60.83860759,1500
D,285,sum [overall-infection] of turtles,383,0,383,180.8001332,1500
D,285,sum [forest-infected] of turtles,126,0,126,59.87008661,1500
D,285,sum [HDR-infected] of turtles,67,0,67,29.06528981,1500
D,285,sum [MDR-infected] of turtles,87,0,87,39.88007995,1500
D,285,sum [natural-infected] of turtles,0,0,0,0,1500
D,285,sum [road-infected] of turtles,8,0,8,3.530313125,1500
D,285,sum [forest-edge-infected] of turtles,19,0,19,10.91139241,1500
D,285,sum [industrial-infected] of turtles,3,0,3,0.961359094,1500
D,285,sum [institutional-infected] of turtles,9,0,9,4.984676882,1500
D,285,sum [commercial-infected] of turtles,30,0,30,13.52031979,1500
D,285,sum [landscaped-green-area-infected] of turtles,34,0,34,18.07661559,1500
D,286,R0-SEI,1.4375,0,3.5,1.96302465,1500
D,286,attack-rate,37.5,0,93.75,64.69437042,1500
D,286,sum [overall-infection] of turtles,393,0,393,178.5123251,1500
D,286,sum [forest-infected] of turtles,126,0,126,59.19453698,1500
D,286,sum [HDR-infected] of turtles,47,0,47,22.22518321,1500
D,286,sum [MDR-infected] of turtles,106,0,106,46.41972019,1500
D,286,sum [natural-infected] of turtles,0,0,0,0,1500
D,286,sum [road-infected] of turtles,12,0,12,5.951365756,1500
D,286,sum [forest-edge-infected] of turtles,20,0,20,9.914723518,1500
D,286,sum [industrial-infected] of turtles,1,0,1,0.55296469,1500
D,286,sum [institutional-infected] of turtles,4,0,4,1.540306462,1500
D,286,sum [commercial-infected] of turtles,35,0,35,14.65423051,1500
D,286,sum [landscaped-green-area-infected] of turtles,42,0,42,18.0592938,1500
D,287,R0-SEI,2.1875,0,4.0625,2.350016656,1500
D,287,attack-rate,87.5,0,100,70.5946036,1500
D,287,sum [overall-infection] of turtles,424,0,424,227.4103931,1500
D,287,sum [forest-infected] of turtles,116,0,116,63.74283811,1500
D,287,sum [HDR-infected] of turtles,64,0,64,34.30379747,1500
D,287,sum [MDR-infected] of turtles,119,0,119,64.48834111,1500
D,287,sum [natural-infected] of turtles,0,0,0,0,1500
D,287,sum [road-infected] of turtles,11,0,11,6.612924717,1500
D,287,sum [forest-edge-infected] of turtles,19,0,19,8.01065956,1500
D,287,sum [industrial-infected] of turtles,7,0,7,4.339773484,1500
D,287,sum [institutional-infected] of turtles,8,0,8,5.366422385,1500
D,287,sum [commercial-infected] of turtles,33,0,33,14.98600933,1500
D,287,sum [landscaped-green-area-infected] of turtles,47,0,47,25.55962692,1500
D,288,R0-SEI,2.5,0,3.4375,2.124708528,1500
D,288,attack-rate,81.25,0,93.75,61.94203864,1500
D,288,sum [overall-infection] of turtles,409,0,409,202.4283811,1500
D,288,sum [forest-infected] of turtles,123,0,123,62.53097935,1500
D,288,sum [HDR-infected] of turtles,71,0,71,32.7928048,1500
D,288,sum [MDR-infected] of turtles,102,0,102,52.08127915,1500
D,288,sum [natural-infected] of turtles,0,0,0,0,1500
D,288,sum [road-infected] of turtles,5,0,5,2.828780813,1500
D,288,sum [forest-edge-infected] of turtles,23,0,23,12.61625583,1500
D,288,sum [industrial-infected] of turtles,4,0,4,1.992671552,1500
D,288,sum [institutional-infected] of turtles,4,0,4,2.083277815,1500
D,288,sum [commercial-infected] of turtles,38,0,38,18.745503,1500
D,288,sum [landscaped-green-area-infected] of turtles,39,0,39,16.75682878,1500
D,289,R0-SEI,0,0,0,0,6
D,289,attack-rate,0,0,6.25,4.464285714,6
D,289,sum [overall-infection] of turtles,0,0,0,0,6
D,289,sum [forest-infected] of turtles,0,0,0,0,6
D,289,sum [HDR-infected] of turtles,0,0,0,0,6
D,289,sum [MDR-infected] of turtles,0,0,0,0,6
D,289,sum [natural-infected] of turtles,0,0,0,0,6
D,289,sum [road-infected] of turtles,0,0,0,0,6
D,289,sum [forest-edge-infected] of turtles,0,0,0,0,6
D,289,sum [industrial-infected] of turtles,0,0,0,0,6
D,289,sum [institutional-infected] of turtles,0,0,0,0,6
D,289,sum [commercial-infected] of turtles,0,0,0,0,6
D,289,sum [landscaped-green-area-infected] of turtles,0,0,0,0,6
D,290,R0-SEI,2.75,0,3.75,2.272984677,1500
D,290,attack-rate,62.5,0,100,69.92838108,1500
D,290,sum [overall-infection] of turtles,372,0,372,179.6902065,1500
D,290,sum [forest-infected] of turtles,133,0,133,62.34043971,1500
D,290,sum [HDR-infected] of turtles,63,0,63,27.15856096,1500
D,290,sum [MDR-infected] of turtles,84,0,84,43.16788807,1500
D,290,sum [natural-infected] of turtles,0,0,0,0,1500
D,290,sum [road-infected] of turtles,4,0,4,2.153897402,1500
D,290,sum [forest-edge-infected] of turtles,14,0,14,7.497668221,1500
D,290,sum [industrial-infected] of turtles,1,0,1,0.714856762,1500
D,290,sum [institutional-infected] of turtles,6,0,6,2.510992672,1500
D,290,sum [commercial-infected] of turtles,37,0,37,19.6182545,1500
D,290,sum [landscaped-green-area-infected] of turtles,30,0,30,14.52764823,1500
D,291,R0-SEI,1.6875,0,3.6875,2.147943038,1500
D,291,attack-rate,43.75,0,93.75,61.70886076,1500
D,291,sum [overall-infection] of turtles,402,0,402,199.6588941,1500
D,291,sum [forest-infected] of turtles,123,0,123,63.69353764,1500
D,291,sum [HDR-infected] of turtles,55,0,55,25.47435043,1500
D,291,sum [MDR-infected] of turtles,113,0,113,57.42171885,1500
D,291,sum [natural-infected] of turtles,0,0,0,0,1500
D,291,sum [road-infected] of turtles,9,0,9,4.938041306,1500
D,291,sum [forest-edge-infected] of turtles,22,0,22,10.52698201,1500
D,291,sum [industrial-infected] of turtles,2,0,2,0.197868088,1500
D,291,sum [institutional-infected] of turtles,3,0,3,1.160559627,1500
D,291,sum [commercial-infected] of turtles,41,0,41,18.21252498,1500
D,291,sum [landscaped-green-area-infected] of turtles,34,0,34,18.03331113,1500
D,292,R0-SEI,2.5625,0,4.375,2.58194537,1500
D,292,attack-rate,68.75,0,93.75,66.03514324,1500
D,292,sum [overall-infection] of turtles,434,0,434,215.1212525,1500
D,292,sum [forest-infected] of turtles,124,0,124,65.23451033,1500
D,292,sum [HDR-infected] of turtles,64,0,64,28.70086609,1500
D,292,sum [MDR-infected] of turtles,103,0,103,47.00266489,1500
D,292,sum [natural-infected] of turtles,0,0,0,0,1500
D,292,sum [road-infected] of turtles,10,0,10,4.992671552,1500
D,292,sum [forest-edge-infected] of turtles,24,0,24,14.6389074,1500
D,292,sum [industrial-infected] of turtles,5,0,5,1.202531646,1500
D,292,sum [institutional-infected] of turtles,17,0,17,8.239173884,1500
D,292,sum [commercial-infected] of turtles,42,0,42,21.90872751,1500
D,292,sum [landscaped-green-area-infected] of turtles,45,0,45,23.2011992,1500
D,293,R0-SEI,2.625,0,4.9375,2.586442372,1500
D,293,attack-rate,81.25,0,100,66.6389074,1500
D,293,sum [overall-infection] of turtles,408,0,408,207.811459,1500
D,293,sum [forest-infected] of turtles,120,0,120,62.66422385,1500
D,293,sum [HDR-infected] of turtles,69,0,69,34.95203198,1500
D,293,sum [MDR-infected] of turtles,117,0,117,60.79546969,1500
D,293,sum [natural-infected] of turtles,0,0,0,0,1500
D,293,sum [road-infected] of turtles,5,0,5,2.824783478,1500
D,293,sum [forest-edge-infected] of turtles,11,0,11,6.353097935,1500
D,293,sum [industrial-infected] of turtles,4,0,4,1.564290473,1500
D,293,sum [institutional-infected] of turtles,3,0,3,1.496335776,1500
D,293,sum [commercial-infected] of turtles,34,0,34,17.04530313,1500
D,293,sum [landscaped-green-area-infected] of turtles,45,0,45,20.11592272,1500
D,294,R0-SEI,3.125,0,3.875,2.329113924,1500
D,294,attack-rate,75,0,100,65.18154564,1500
D,294,sum [overall-infection] of turtles,416,0,416,207.9107262,1500
D,294,sum [forest-infected] of turtles,134,0,134,66.12791472,1500
D,294,sum [HDR-infected] of turtles,61,0,61,26.15856096,1500
D,294,sum [MDR-infected] of turtles,98,0,98,51.29380413,1500
D,294,sum [natural-infected] of turtles,0,0,0,0,1500
D,294,sum [road-infected] of turtles,11,0,11,5.205862758,1500
D,294,sum [forest-edge-infected] of turtles,22,0,22,11.3431046,1500
D,294,sum [industrial-infected] of turtles,2,0,2,0.28314457,1500
D,294,sum [institutional-infected] of turtles,11,0,11,7.045303131,1500
D,294,sum [commercial-infected] of turtles,48,0,48,25.51698867,1500
D,294,sum [landscaped-green-area-infected] of turtles,29,0,29,14.93604264,1500
D,295,R0-SEI,2.5,0,3.4375,2.176340773,1500
D,295,attack-rate,62.5,0,93.75,64.28630913,1500
D,295,sum [overall-infection] of turtles,395,0,395,197.6255829,1500
D,295,sum [forest-infected] of turtles,112,0,112,57.81612258,1500
D,295,sum [HDR-infected] of turtles,64,0,64,32.29113924,1500
D,295,sum [MDR-infected] of turtles,84,0,84,41.34643571,1500
D,295,sum [natural-infected] of turtles,0,0,0,0,1500
D,295,sum [road-infected] of turtles,12,0,12,6.802798135,1500
D,295,sum [forest-edge-infected] of turtles,27,0,27,12.46768821,1500
D,295,sum [industrial-infected] of turtles,1,0,1,0.906728847,1500
D,295,sum [institutional-infected] of turtles,6,0,6,2.648900733,1500
D,295,sum [commercial-infected] of turtles,39,0,39,18.97801466,1500
D,295,sum [landscaped-green-area-infected] of turtles,50,0,50,24.36775483,1500
D,296,R0-SEI,2.4375,0,3.625,2.145403065,1500
D,296,attack-rate,75,0,100,67.39257162,1500
D,296,sum [overall-infection] of turtles,391,0,391,198.6095936,1500
D,296,sum [forest-infected] of turtles,125,0,125,62.42838108,1500
D,296,sum [HDR-infected] of turtles,60,0,60,33.31312458,1500
D,296,sum [MDR-infected] of turtles,93,0,93,44.75216522,1500
D,296,sum [natural-infected] of turtles,0,0,0,0,1500
D,296,sum [road-infected] of turtles,8,0,8,2.657561626,1500
D,296,sum [forest-edge-infected] of turtles,18,0,18,9.122584943,1500
D,296,sum [industrial-infected] of turtles,3,0,3,1.654230513,1500
D,296,sum [institutional-infected] of turtles,2,0,2,1.508994004,1500
D,296,sum [commercial-infected] of turtles,38,0,38,17.69087275,1500
D,296,sum [landscaped-green-area-infected] of turtles,44,0,44,25.48167888,1500
D,297,R0-SEI,3.0625,0,3.75,2.451282478,1500
D,297,attack-rate,62.5,0,100,64.44453698,1500
D,297,sum [overall-infection] of turtles,448,0,448,222.0639574,1500
D,297,sum [forest-infected] of turtles,156,0,156,75.65889407,1500
D,297,sum [HDR-infected] of turtles,49,0,49,23.83944037,1500
D,297,sum [MDR-infected] of turtles,119,0,119,55.70552965,1500
D,297,sum [natural-infected] of turtles,0,0,0,0,1500
D,297,sum [road-infected] of turtles,12,0,12,7.114590273,1500
D,297,sum [forest-edge-infected] of turtles,15,0,15,9.10326449,1500
D,297,sum [industrial-infected] of turtles,8,0,8,4.268487675,1500
D,297,sum [institutional-infected] of turtles,8,0,8,4.162558294,1500
D,297,sum [commercial-infected] of turtles,37,0,37,19.82678215,1500
D,297,sum [landscaped-green-area-infected] of turtles,44,0,44,22.38441039,1500
D,298,R0-SEI,0,0,0,0,4
D,298,attack-rate,0,0,6.25,3.75,4
D,298,sum [overall-infection] of turtles,0,0,0,0,4
D,298,sum [forest-infected] of turtles,0,0,0,0,4
D,298,sum [HDR-infected] of turtles,0,0,0,0,4
D,298,sum [MDR-infected] of turtles,0,0,0,0,4
D,298,sum [natural-infected] of turtles,0,0,0,0,4
D,298,sum [road-infected] of turtles,0,0,0,0,4
D,298,sum [forest-edge-infected] of turtles,0,0,0,0,4
D,298,sum [industrial-infected] of turtles,0,0,0,0,4
D,298,sum [institutional-infected] of turtles,0,0,0,0,4
D,298,sum [commercial-infected] of turtles,0,0,0,0,4
D,298,sum [landscaped-green-area-infected] of turtles,0,0,0,0,4
D,299,R0-SEI,3.75,0,4.1875,2.233302798,1500
D,299,attack-rate,62.5,0,93.75,63.66588941,1500
D,299,sum [overall-infection] of turtles,460,0,460,216.8727515,1500
D,299,sum [forest-infected] of turtles,130,0,130,63.53297801,1500
D,299,sum [HDR-infected] of turtles,64,0,64,27.0946036,1500
D,299,sum [MDR-infected] of turtles,122,0,122,56.09860093,1500
D,299,sum [natural-infected] of turtles,0,0,0,0,1500
D,299,sum [road-infected] of turtles,10,0,10,6.062624917,1500
D,299,sum [forest-edge-infected] of turtles,27,0,27,12.01199201,1500
D,299,sum [industrial-infected] of turtles,5,0,5,1.859427049,1500
D,299,sum [institutional-infected] of turtles,11,0,11,4.479680213,1500
D,299,sum [commercial-infected] of turtles,39,0,39,18.02931379,1500
D,299,sum [landscaped-green-area-infected] of turtles,52,0,52,27.70353098,1500
D,300,R0-SEI,2.375,0,3.625,2.316330779,1500
D,300,attack-rate,81.25,0,100,71.68137908,1500
D,300,sum [overall-infection] of turtles,364,0,364,190.4723518,1500
D,300,sum [forest-infected] of turtles,106,0,106,55.2958028,1500
D,300,sum [HDR-infected] of turtles,53,0,53,26.83877415,1500
D,300,sum [MDR-infected] of turtles,86,0,86,46.71152565,1500
D,300,sum [natural-infected] of turtles,0,0,0,0,1500
D,300,sum [road-infected] of turtles,5,0,5,2.898734177,1500
D,300,sum [forest-edge-infected] of turtles,18,0,18,9.415722851,1500
D,300,sum [industrial-infected] of turtles,4,0,4,1.839440373,1500
D,300,sum [institutional-infected] of turtles,10,0,10,4.548301133,1500
D,300,sum [commercial-infected] of turtles,30,0,30,16.70686209,1500
D,300,sum [landscaped-green-area-infected] of turtles,52,0,52,26.21718854,1500
B,401,R0-SEI,0.125,0,0.125,0.046296296,26
B,401,attack-rate,0,0,6.25,5.787037037,26
B,401,sum [overall-infection] of turtles,2,0,2,0.740740741,26
B,401,sum [forest-infected] of turtles,1,0,1,0.074074074,26
B,401,sum [HDR-infected] of turtles,1,0,1,0.666666667,26
B,401,sum [MDR-infected] of turtles,0,0,0,0,26
B,401,sum [natural-infected] of turtles,0,0,0,0,26
B,401,sum [road-infected] of turtles,0,0,0,0,26
B,401,sum [forest-edge-infected] of turtles,0,0,0,0,26
B,401,sum [industrial-infected] of turtles,0,0,0,0,26
B,401,sum [institutional-infected] of turtles,0,0,0,0,26
B,401,sum [commercial-infected] of turtles,0,0,0,0,26
B,401,sum [landscaped-green-area-infected] of turtles,0,0,0,0,26
B,402,R0-SEI,2.8125,0,3.6875,2.383827448,1500
B,402,attack-rate,75,0,100,68.32944704,1500
B,402,sum [overall-infection] of turtles,430,0,430,223.2644903,1500
B,402,sum [forest-infected] of turtles,120,0,120,60.45036642,1500
B,402,sum [HDR-infected] of turtles,54,0,54,31.04463691,1500
B,402,sum [MDR-infected] of turtles,101,0,101,49.92405063,1500
B,402,sum [natural-infected] of turtles,0,0,0,0,1500
B,402,sum [road-infected] of turtles,12,0,12,5.456362425,1500
B,402,sum [forest-edge-infected] of turtles,24,0,24,11.95536309,1500
B,402,sum [industrial-infected] of turtles,3,0,3,2.127248501,1500
B,402,sum [institutional-infected] of turtles,5,0,5,2.591605596,1500
B,402,sum [commercial-infected] of turtles,50,0,50,26.93870753,1500
B,402,sum [landscaped-green-area-infected] of turtles,61,0,61,32.77614923,1500
B,403,R0-SEI,2.375,0,4.375,2.634035643,1500
B,403,attack-rate,62.5,0,93.75,67.4008994,1500
B,403,sum [overall-infection] of turtles,449,0,449,220.6355763,1500
B,403,sum [forest-infected] of turtles,128,0,128,63.9140573,1500
B,403,sum [HDR-infected] of turtles,64,0,64,33.67954697,1500
B,403,sum [MDR-infected] of turtles,110,0,110,54.19986676,1500
B,403,sum [natural-infected] of turtles,0,0,0,0,1500
B,403,sum [road-infected] of turtles,10,0,10,4.116588941,1500
B,403,sum [forest-edge-infected] of turtles,37,0,37,18.43637575,1500
B,403,sum [industrial-infected] of turtles,3,0,3,2.159227182,1500
B,403,sum [institutional-infected] of turtles,4,0,4,1.853431046,1500
B,403,sum [commercial-infected] of turtles,43,0,43,17.65956029,1500
B,403,sum [landscaped-green-area-infected] of turtles,50,0,50,24.61692205,1500
B,404,R0-SEI,3.1875,0,3.6875,2.353139574,1500
B,404,attack-rate,75,0,100,63.56179214,1500
B,404,sum [overall-infection] of turtles,475,0,475,237.7908061,1500
B,404,sum [forest-infected] of turtles,124,0,124,64.07461692,1500
B,404,sum [HDR-infected] of turtles,84,0,84,40.05063291,1500
B,404,sum [MDR-infected] of turtles,111,0,111,57.82078614,1500
B,404,sum [natural-infected] of turtles,0,0,0,0,1500
B,404,sum [road-infected] of turtles,15,0,15,6.893404397,1500
B,404,sum [forest-edge-infected] of turtles,30,0,30,14.25116589,1500
B,404,sum [industrial-infected] of turtles,1,0,1,0.047301799,1500
B,404,sum [institutional-infected] of turtles,11,0,11,4.944037308,1500
B,404,sum [commercial-infected] of turtles,41,0,41,19.85409727,1500
B,404,sum [landscaped-green-area-infected] of turtles,58,0,58,29.85476349,1500
B,405,R0-SEI,0,0,0,0,10
B,405,attack-rate,0,0,6.25,5.113636364,10
B,405,sum [overall-infection] of turtles,0,0,0,0,10
B,405,sum [forest-infected] of turtles,0,0,0,0,10
B,405,sum [HDR-infected] of turtles,0,0,0,0,10
B,405,sum [MDR-infected] of turtles,0,0,0,0,10
B,405,sum [natural-infected] of turtles,0,0,0,0,10
B,405,sum [road-infected] of turtles,0,0,0,0,10
B,405,sum [forest-edge-infected] of turtles,0,0,0,0,10
B,405,sum [industrial-infected] of turtles,0,0,0,0,10
B,405,sum [institutional-infected] of turtles,0,0,0,0,10
B,405,sum [commercial-infected] of turtles,0,0,0,0,10
B,405,sum [landscaped-green-area-infected] of turtles,0,0,0,0,10
B,406,R0-SEI,3.125,0,4.5,2.708610926,1500
B,406,attack-rate,68.75,0,93.75,69.39540306,1500
B,406,sum [overall-infection] of turtles,445,0,445,224.1785476,1500
B,406,sum [forest-infected] of turtles,108,0,108,57.25516322,1500
B,406,sum [HDR-infected] of turtles,86,0,86,43.95203198,1500
B,406,sum [MDR-infected] of turtles,124,0,124,61.55496336,1500
B,406,sum [natural-infected] of turtles,0,0,0,0,1500
B,406,sum [road-infected] of turtles,10,0,10,4.746169221,1500
B,406,sum [forest-edge-infected] of turtles,24,0,24,11.10992672,1500
B,406,sum [industrial-infected] of turtles,4,0,4,2.001998668,1500
B,406,sum [institutional-infected] of turtles,11,0,11,6.662225183,1500
B,406,sum [commercial-infected] of turtles,35,0,35,18.93604264,1500
B,406,sum [landscaped-green-area-infected] of turtles,43,0,43,17.96002665,1500
B,407,R0-SEI,0,0,0,0,1
B,407,attack-rate,0,0,0,0,1
B,407,sum [overall-infection] of turtles,0,0,0,0,1
B,407,sum [forest-infected] of turtles,0,0,0,0,1
B,407,sum [HDR-infected] of turtles,0,0,0,0,1
B,407,sum [MDR-infected] of turtles,0,0,0,0,1
B,407,sum [natural-infected] of turtles,0,0,0,0,1
B,407,sum [road-infected] of turtles,0,0,0,0,1
B,407,sum [forest-edge-infected] of turtles,0,0,0,0,1
B,407,sum [industrial-infected] of turtles,0,0,0,0,1
B,407,sum [institutional-infected] of turtles,0,0,0,0,1
B,407,sum [commercial-infected] of turtles,0,0,0,0,1
B,407,sum [landscaped-green-area-infected] of turtles,0,0,0,0,1
B,408,R0-SEI,2.1875,0,4.375,2.64902565,1500
B,408,attack-rate,56.25,0,100,69.04147235,1500
B,408,sum [overall-infection] of turtles,454,0,454,226.6442372,1500
B,408,sum [forest-infected] of turtles,125,0,125,60.04263824,1500
B,408,sum [HDR-infected] of turtles,84,0,84,46.34643571,1500
B,408,sum [MDR-infected] of turtles,103,0,103,46.91005996,1500
B,408,sum [natural-infected] of turtles,0,0,0,0,1500
B,408,sum [road-infected] of turtles,11,0,11,6.152564957,1500
B,408,sum [forest-edge-infected] of turtles,37,0,37,18.55962692,1500
B,408,sum [industrial-infected] of turtles,3,0,3,1.72218521,1500
B,408,sum [institutional-infected] of turtles,7,0,7,4.059293804,1500
B,408,sum [commercial-infected] of turtles,41,0,41,21.86475683,1500
B,408,sum [landscaped-green-area-infected] of turtles,43,0,43,20.98667555,1500
B,409,R0-SEI,2.5625,0,4.6875,2.812166889,1500
B,409,attack-rate,68.75,0,100,72.11025983,1500
B,409,sum [overall-infection] of turtles,394,0,394,198.2571619,1500
B,409,sum [forest-infected] of turtles,103,0,103,51.40306462,1500
B,409,sum [HDR-infected] of turtles,68,0,68,35.86209194,1500
B,409,sum [MDR-infected] of turtles,106,0,106,50.76349101,1500
B,409,sum [natural-infected] of turtles,0,0,0,0,1500
B,409,sum [road-infected] of turtles,4,0,4,2.430379747,1500
B,409,sum [forest-edge-infected] of turtles,24,0,24,14.77881412,1500
B,409,sum [industrial-infected] of turtles,4,0,4,1.920053298,1500
B,409,sum [institutional-infected] of turtles,12,0,12,7.10326449,1500
B,409,sum [commercial-infected] of turtles,26,0,26,11.41572285,1500
B,409,sum [landscaped-green-area-infected] of turtles,47,0,47,22.58027981,1500
B,410,R0-SEI,2.6875,0,3.375,2.170428048,1500
B,410,attack-rate,75,0,93.75,67.82145237,1500
B,410,sum [overall-infection] of turtles,414,0,414,208.6262492,1500
B,410,sum [forest-infected] of turtles,121,0,121,63.87674883,1500
B,410,sum [HDR-infected] of turtles,65,0,65,32.30113258,1500
B,410,sum [MDR-infected] of turtles,108,0,108,54.8580946,1500
B,410,sum [natural-infected] of turtles,0,0,0,0,1500
B,410,sum [road-infected] of turtles,8,0,8,3.269153897,1500
B,410,sum [forest-edge-infected] of turtles,18,0,18,8.599600266,1500
B,410,sum [industrial-infected] of turtles,3,0,3,2.022651566,1500
B,410,sum [institutional-infected] of turtles,6,0,6,3.101265823,1500
B,410,sum [commercial-infected] of turtles,41,0,41,20.00266489,1500
B,410,sum [landscaped-green-area-infected] of turtles,44,0,44,20.59493671,1500
B,411,R0-SEI,3.4375,0,4.8125,2.394861759,1500
B,411,attack-rate,81.25,0,93.75,68.03797468,1500
B,411,sum [overall-infection] of turtles,436,0,436,207.7461692,1500
B,411,sum [forest-infected] of turtles,134,0,134,64.17921386,1500
B,411,sum [HDR-infected] of turtles,65,0,65,27.72285143,1500
B,411,sum [MDR-infected] of turtles,105,0,105,52.89673551,1500
B,411,sum [natural-infected] of turtles,0,0,0,0,1500
B,411,sum [road-infected] of turtles,9,0,9,4.223850766,1500
B,411,sum [forest-edge-infected] of turtles,24,0,24,11.35709527,1500
B,411,sum [industrial-infected] of turtles,4,0,4,2.641572285,1500
B,411,sum [institutional-infected] of turtles,4,0,4,1.598267821,1500
B,411,sum [commercial-infected] of turtles,39,0,39,16.80679547,1500
B,411,sum [landscaped-green-area-infected] of turtles,52,0,52,26.31978681,1500
B,412,R0-SEI,0.1875,0,0.1875,0.055555556,26
B,412,attack-rate,0,0,6.25,5.787037037,26
B,412,sum [overall-infection] of turtles,3,0,3,0.888888889,26
B,412,sum [forest-infected] of turtles,1,0,1,0.296296296,26
B,412,sum [HDR-infected] of turtles,1,0,1,0.148148148,26
B,412,sum [MDR-infected] of turtles,0,0,0,0,26
B,412,sum [natural-infected] of turtles,0,0,0,0,26
B,412,sum [road-infected] of turtles,0,0,0,0,26
B,412,sum [forest-edge-infected] of turtles,0,0,0,0,26
B,412,sum [industrial-infected] of turtles,0,0,0,0,26
B,412,sum [institutional-infected] of turtles,0,0,0,0,26
B,412,sum [commercial-infected] of turtles,0,0,0,0,26
B,412,sum [landscaped-green-area-infected] of turtles,1,0,1,0.444444444,26
B,413,R0-SEI,2.0625,0,3.4375,2.298717522,1500
B,413,attack-rate,50,0,100,72.61409061,1500
B,413,sum [overall-infection] of turtles,399,0,399,195.3797468,1500
B,413,sum [forest-infected] of turtles,105,0,105,50.44770153,1500
B,413,sum [HDR-infected] of turtles,72,0,72,32.97534977,1500
B,413,sum [MDR-infected] of turtles,101,0,101,50.35842771,1500
B,413,sum [natural-infected] of turtles,0,0,0,0,1500
B,413,sum [road-infected] of turtles,4,0,4,1.694203864,1500
B,413,sum [forest-edge-infected] of turtles,32,0,32,16.502998,1500
B,413,sum [industrial-infected] of turtles,5,0,5,3.458361093,1500
B,413,sum [institutional-infected] of turtles,6,0,6,3.000666223,1500
B,413,sum [commercial-infected] of turtles,39,0,39,15.86142572,1500
B,413,sum [landscaped-green-area-infected] of turtles,35,0,35,21.08061292,1500
B,414,R0-SEI,2.125,0,3.5625,2.408227848,1500
B,414,attack-rate,81.25,0,100,68.75,1500
B,414,sum [overall-infection] of turtles,430,0,430,224.3904064,1500
B,414,sum [forest-infected] of turtles,117,0,117,60.23317788,1500
B,414,sum [HDR-infected] of turtles,77,0,77,37.6922052,1500
B,414,sum [MDR-infected] of turtles,105,0,105,49.9526982,1500
B,414,sum [natural-infected] of turtles,0,0,0,0,1500
B,414,sum [road-infected] of turtles,13,0,13,7.219187209,1500
B,414,sum [forest-edge-infected] of turtles,26,0,26,17.57295137,1500
B,414,sum [industrial-infected] of turtles,5,0,5,2.506995336,1500
B,414,sum [institutional-infected] of turtles,5,0,5,3.253164557,1500
B,414,sum [commercial-infected] of turtles,38,0,38,22.64290473,1500
B,414,sum [landscaped-green-area-infected] of turtles,44,0,44,23.31712192,1500
B,415,R0-SEI,0,0,0,0,2
B,415,attack-rate,0,0,6.25,2.083333333,2
B,415,sum [overall-infection] of turtles,0,0,0,0,2
B,415,sum [forest-infected] of turtles,0,0,0,0,2
B,415,sum [HDR-infected] of turtles,0,0,0,0,2
B,415,sum [MDR-infected] of turtles,0,0,0,0,2
B,415,sum [natural-infected] of turtles,0,0,0,0,2
B,415,sum [road-infected] of turtles,0,0,0,0,2
B,415,sum [forest-edge-infected] of turtles,0,0,0,0,2
B,415,sum [industrial-infected] of turtles,0,0,0,0,2
B,415,sum [institutional-infected] of turtles,0,0,0,0,2
B,415,sum [commercial-infected] of turtles,0,0,0,0,2
B,415,sum [landscaped-green-area-infected] of turtles,0,0,0,0,2
B,416,R0-SEI,3.875,0,5,2.82848934,1500
B,416,attack-rate,75,0,100,73.17205197,1500
B,416,sum [overall-infection] of turtles,399,0,399,198.0253165,1500
B,416,sum [forest-infected] of turtles,109,0,109,50.91538974,1500
B,416,sum [HDR-infected] of turtles,66,0,66,34.81612258,1500
B,416,sum [MDR-infected] of turtles,107,0,107,51.82211859,1500
B,416,sum [natural-infected] of turtles,0,0,0,0,1500
B,416,sum [road-infected] of turtles,5,0,5,2.568287808,1500
B,416,sum [forest-edge-infected] of turtles,27,0,27,14.14523651,1500
B,416,sum [industrial-infected] of turtles,1,0,1,0.275816123,1500
B,416,sum [institutional-infected] of turtles,4,0,4,2.82011992,1500
B,416,sum [commercial-infected] of turtles,38,0,38,20.41505663,1500
B,416,sum [landscaped-green-area-infected] of turtles,42,0,42,20.24716855,1500
B,417,R0-SEI,2.875,0,3.9375,2.485676216,1500
B,417,attack-rate,68.75,0,93.75,69.14140573,1500
B,417,sum [overall-infection] of turtles,436,0,436,216.8667555,1500
